"ShortName","ImageDate","LocationName","UTM_E","UTM_N","UTMZone","StatusID","StudyAreaAbbr","FileName"
"coyote",8/8/2018 2:53:01,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08080130.JPG"
"coyote",8/8/2018 2:53:02,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08080132.JPG"
"coyote",8/8/2018 2:53:07,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08080135.JPG"
"coyote",8/8/2018 16:25:01,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08080142.JPG"
"coyote",8/8/2018 23:04:33,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08080145.JPG"
"coyote",8/9/2018 7:25:13,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08090148.JPG"
"coyote",8/9/2018 20:57:41,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08090154.JPG"
"coyote",8/12/2018 1:44:32,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08120169.JPG"
"coyote",8/12/2018 1:44:38,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08120172.JPG"
"coyote",8/8/2018 3:18:35,"U-CaT02",418447.69,3740914.18,"11 S",1,"AN","EK000501.JPG"
"coyote",8/8/2018 20:45:21,"U-CaT02",418447.69,3740914.18,"11 S",1,"AN","EK000506.JPG"
"coyote",8/11/2018 0:14:24,"U-CaT02",418447.69,3740914.18,"11 S",1,"AN","EK000574.JPG"
"coyote",8/11/2018 0:14:25,"U-CaT02",418447.69,3740914.18,"11 S",1,"AN","EK000575.JPG"
"coyote",8/11/2018 0:14:25,"U-CaT02",418447.69,3740914.18,"11 S",1,"AN","EK000576.JPG"
"coyote",8/11/2018 3:35:05,"U-CaT02",418447.69,3740914.18,"11 S",1,"AN","EK000583.JPG"
"coyote",8/11/2018 3:35:05,"U-CaT02",418447.69,3740914.18,"11 S",1,"AN","EK000584.JPG"
"coyote",8/12/2018 4:57:05,"U-CaT02",418447.69,3740914.18,"11 S",1,"AN","EK000628.JPG"
"coyote",8/12/2018 4:57:06,"U-CaT02",418447.69,3740914.18,"11 S",1,"AN","EK000629.JPG"
"coyote",8/12/2018 4:57:06,"U-CaT02",418447.69,3740914.18,"11 S",1,"AN","EK000630.JPG"
"coyote",8/12/2018 4:57:20,"U-CaT02",418447.69,3740914.18,"11 S",1,"AN","EK000631.JPG"
"coyote",8/12/2018 4:57:55,"U-CaT02",418447.69,3740914.18,"11 S",1,"AN","EK000638.JPG"
"coyote",6/4/2018 22:23:55,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000676.JPG"
"coyote",6/4/2018 22:23:56,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000677.JPG"
"coyote",6/6/2018 21:30:37,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000781.JPG"
"coyote",6/6/2018 21:30:37,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000782.JPG"
"coyote",6/6/2018 21:30:38,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000783.JPG"
"coyote",6/16/2018 23:33:08,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000667.JPG"
"coyote",6/16/2018 23:33:08,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000668.JPG"
"coyote",6/16/2018 23:33:09,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000669.JPG"
"coyote",8/8/2018 5:20:42,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","08080967.JPG"
"coyote",8/10/2018 20:01:39,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","08100076.JPG"
"coyote",8/12/2018 20:54:03,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","08120151.JPG"
"coyote",8/15/2018 3:04:11,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","08150298.JPG"
"coyote",8/15/2018 3:04:13,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","08150299.JPG"
"coyote",6/19/2018 6:16:25,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001069.JPG"
"coyote",6/19/2018 6:16:25,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001070.JPG"
"coyote",7/19/2018 22:15:04,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK000817.JPG"
"coyote",7/19/2018 22:15:05,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK000818.JPG"
"coyote",7/19/2018 22:15:05,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK000819.JPG"
"coyote",7/21/2018 4:14:59,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK000886.JPG"
"coyote",7/21/2018 4:14:55,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK000887.JPG"
"coyote",7/22/2018 20:51:25,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001021.JPG"
"coyote",7/22/2018 20:51:25,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001022.JPG"
"coyote",7/22/2018 20:51:26,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001023.JPG"
"coyote",7/23/2018 4:11:43,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001033.JPG"
"coyote",7/23/2018 4:11:43,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001034.JPG"
"coyote",7/23/2018 4:57:26,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001036.JPG"
"coyote",7/29/2018 6:06:49,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK000646.JPG"
"coyote",7/29/2018 6:06:50,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK000647.JPG"
"coyote",7/29/2018 6:06:50,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK000648.JPG"
"coyote",8/3/2018 22:31:55,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001249.JPG"
"coyote",8/3/2018 22:31:55,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001250.JPG"
"coyote",8/7/2018 3:52:49,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001552.JPG"
"coyote",8/7/2018 3:52:49,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001553.JPG"
"coyote",8/7/2018 5:15:04,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001555.JPG"
"coyote",8/7/2018 5:24:04,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001558.JPG"
"coyote",8/8/2018 6:00:10,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001711.JPG"
"coyote",8/8/2018 6:00:10,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001712.JPG"
"coyote",8/12/2018 6:25:53,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001996.JPG"
"coyote",8/12/2018 6:25:54,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001997.JPG"
"coyote",8/12/2018 6:25:54,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK001998.JPG"
"coyote",8/3/2018 0:01:27,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08030142.JPG"
"coyote",8/3/2018 0:01:51,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08030146.JPG"
"coyote",8/3/2018 0:02:03,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08030148.JPG"
"coyote",8/3/2018 0:02:03,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08030150.JPG"
"coyote",8/4/2018 3:13:41,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08040169.JPG"
"coyote",8/5/2018 2:19:38,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08050910.JPG"
"coyote",8/5/2018 2:19:38,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08050912.JPG"
"coyote",8/6/2018 8:19:35,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08060316.JPG"
"coyote",7/12/2018 1:09:46,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","07120382.JPG"
"coyote",7/12/2018 5:20:57,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","07120383.JPG"
"coyote",7/12/2018 5:41:58,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","07120384.JPG"
"coyote",7/13/2018 20:36:23,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","07130429.JPG"
"coyote",7/13/2018 20:36:54,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","07130430.JPG"
"coyote",7/13/2018 20:37:11,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","07130431.JPG"
"coyote",7/13/2018 23:37:08,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","07130433.JPG"
"coyote",7/13/2018 23:37:20,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","07130434.JPG"
"coyote",7/17/2018 3:43:01,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","07170927.JPG"
"coyote",7/21/2018 6:27:27,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","07210397.JPG"
"coyote",7/22/2018 8:41:48,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","07220841.JPG"
"coyote",7/15/2018 5:53:22,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","07150311.JPG"
"coyote",7/16/2018 4:26:01,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","07160354.JPG"
"coyote",7/16/2018 4:29:54,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","07160356.JPG"
"coyote",7/16/2018 6:40:46,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","07160357.JPG"
"coyote",7/19/2018 4:13:09,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","07190561.JPG"
"coyote",7/20/2018 21:18:34,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","07200649.JPG"
"coyote",7/22/2018 0:59:49,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","07220689.JPG"
"coyote",7/22/2018 5:00:54,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","07220690.JPG"
"coyote",7/28/2018 4:46:00,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","07280909.JPG"
"coyote",7/30/2018 21:38:56,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","07300169.JPG"
"coyote",8/2/2018 5:05:03,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08020403.JPG"
"coyote",8/3/2018 4:46:45,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08030532.JPG"
"coyote",8/4/2018 4:48:25,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08040625.JPG"
"coyote",8/4/2018 23:33:12,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08040847.JPG"
"coyote",8/7/2018 4:46:41,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08070028.JPG"
"coyote",8/9/2018 5:00:15,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08090133.JPG"
"coyote",8/9/2018 5:07:14,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08090136.JPG"
"coyote",8/10/2018 21:17:13,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08100181.JPG"
"coyote",8/22/2018 5:17:57,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08220292.JPG"
"coyote",6/12/2018 22:45:32,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK005191.JPG"
"coyote",6/12/2018 22:45:32,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK005192.JPG"
"coyote",6/12/2018 22:45:33,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK005193.JPG"
"coyote",6/12/2018 22:45:57,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK005194.JPG"
"coyote",6/12/2018 22:45:58,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK005195.JPG"
"coyote",6/13/2018 1:08:21,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK005197.JPG"
"coyote",6/13/2018 1:08:22,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK005199.JPG"
"coyote",7/6/2018 2:43:17,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","Coyote-070618.JPG"
"coyote",7/6/2018 2:43:15,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK000958.JPG"
"coyote",7/6/2018 2:43:16,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK000959.JPG"
"coyote",8/13/2018 1:20:55,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK002050.JPG"
"coyote",8/13/2018 1:20:56,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK002051.JPG"
"coyote",8/13/2018 1:20:57,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK002052.JPG"
"coyote",8/16/2018 4:49:22,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK002302.JPG"
"coyote",8/16/2018 4:49:22,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK002303.JPG"
"coyote",8/16/2018 4:49:23,"SU-OCP03",429576.36,3737227.88,"11 S",1,"OR","EK002304.JPG"
"coyote",6/26/2018 23:33:40,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","06260829.JPG"
"coyote",7/9/2018 2:25:58,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07090091.JPG"
"coyote",7/9/2018 2:26:00,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07090093.JPG"
"coyote",7/12/2018 4:54:21,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07120679.JPG"
"coyote",7/17/2018 2:10:29,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07170775.JPG"
"coyote",7/23/2018 21:33:22,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07230733.JPG"
"coyote",7/25/2018 23:20:18,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07250649.JPG"
"coyote",7/26/2018 2:30:11,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07260652.JPG"
"coyote",7/26/2018 5:14:28,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07260655.JPG"
"coyote",7/26/2018 5:14:28,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07260656.JPG"
"coyote",7/26/2018 5:14:29,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07260657.JPG"
"coyote",7/29/2018 1:32:29,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07290397.JPG"
"coyote",7/29/2018 3:51:57,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07290400.JPG"
"coyote",7/29/2018 3:51:57,"SU-OCP01",426611.98,3740122.44,"11 S",1,"OR","07290401.JPG"
"coyote",6/22/2018 1:44:05,"SU-OCP02",429346.21,3738522.31,"11 S",1,"OR","06220601.JPG"
"coyote",6/24/2018 21:49:07,"SU-OCP02",429346.21,3738522.31,"11 S",1,"OR","06240313.JPG"
"coyote",6/24/2018 21:49:09,"SU-OCP02",429346.21,3738522.31,"11 S",1,"OR","06240315.JPG"
"coyote",6/24/2018 21:49:24,"SU-OCP02",429346.21,3738522.31,"11 S",1,"OR","06240316.JPG"
"coyote",6/24/2018 23:32:58,"SU-OCP02",429346.21,3738522.31,"11 S",1,"OR","06240319.JPG"
"coyote",6/26/2018 21:19:12,"SU-OCP02",429346.21,3738522.31,"11 S",1,"OR","06260266.JPG"
"coyote",6/26/2018 21:19:13,"SU-OCP02",429346.21,3738522.31,"11 S",1,"OR","06260267.JPG"
"coyote",6/26/2018 21:19:25,"SU-OCP02",429346.21,3738522.31,"11 S",1,"OR","06260268.JPG"
"coyote",8/13/2018 5:30:51,"SU-OCP02",429346.21,3738522.31,"11 S",1,"OR","08130366.JPG"
"coyote",6/6/2018 0:20:48,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001993.JPG"
"coyote",6/6/2018 0:20:49,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001994.JPG"
"coyote",6/6/2018 0:20:49,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001995.JPG"
"coyote",6/6/2018 0:25:40,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001996.JPG"
"coyote",6/6/2018 0:25:41,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001997.JPG"
"coyote",6/7/2018 17:46:38,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK002651.JPG"
"coyote",6/7/2018 17:46:38,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK002652.JPG"
"coyote",6/8/2018 9:01:20,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK002677.JPG"
"coyote",6/8/2018 9:01:20,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK002678.JPG"
"coyote",6/8/2018 9:01:21,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK002679.JPG"
"coyote",6/8/2018 9:07:16,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK002687.JPG"
"coyote",6/8/2018 9:07:17,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK002688.JPG"
"coyote",6/8/2018 9:07:26,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK002689.JPG"
"coyote",6/8/2018 9:07:27,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK002690.JPG"
"coyote",6/9/2018 22:45:50,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003223.JPG"
"coyote",6/9/2018 22:45:51,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003224.JPG"
"coyote",6/12/2018 4:56:02,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003736.JPG"
"coyote",6/12/2018 4:56:03,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003737.JPG"
"coyote",6/12/2018 4:56:03,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003738.JPG"
"coyote",6/12/2018 7:15:52,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003742.JPG"
"coyote",6/12/2018 7:15:53,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003743.JPG"
"coyote",6/12/2018 7:15:53,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003744.JPG"
"coyote",6/12/2018 7:32:24,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003745.JPG"
"coyote",6/12/2018 7:32:24,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003746.JPG"
"coyote",6/12/2018 7:32:25,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003747.JPG"
"coyote",6/12/2018 7:32:36,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003748.JPG"
"coyote",6/12/2018 7:32:36,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003749.JPG"
"coyote",6/12/2018 7:32:37,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003750.JPG"
"coyote",6/12/2018 7:54:24,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003757.JPG"
"coyote",6/12/2018 7:54:25,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003758.JPG"
"coyote",6/12/2018 7:54:25,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK003759.JPG"
"coyote",6/17/2018 5:01:18,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK005380.JPG"
"coyote",6/17/2018 5:01:18,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK005381.JPG"
"coyote",6/17/2018 5:01:19,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK005382.JPG"
"coyote",6/17/2018 6:04:28,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK005383.JPG"
"coyote",6/17/2018 6:04:28,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK005384.JPG"
"coyote",6/17/2018 6:04:29,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK005385.JPG"
"coyote",6/20/2018 15:58:28,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK006445.JPG"
"coyote",6/20/2018 15:58:29,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK006446.JPG"
"coyote",8/6/2018 6:15:33,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08060927.JPG"
"coyote",8/6/2018 6:15:43,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08060928.JPG"
"coyote",8/6/2018 7:53:53,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08060955.JPG"
"coyote",8/7/2018 4:01:48,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08070181.JPG"
"coyote",8/7/2018 4:01:49,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08070182.JPG"
"coyote",8/9/2018 19:46:39,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08090058.JPG"
"coyote",8/10/2018 17:40:30,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08100316.JPG"
"coyote",8/10/2018 17:40:31,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08100317.JPG"
"coyote",8/10/2018 20:34:44,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08100320.JPG"
"coyote",8/11/2018 5:25:03,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08110337.JPG"
"coyote",8/11/2018 20:38:08,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08110658.JPG"
"coyote",8/12/2018 5:12:25,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08120662.JPG"
"coyote",8/12/2018 5:12:26,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08120663.JPG"
"coyote",8/12/2018 21:04:49,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08120709.JPG"
"coyote",8/12/2018 21:04:50,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08120710.JPG"
"coyote",8/13/2018 1:21:06,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08130722.JPG"
"coyote",8/13/2018 1:21:08,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08130723.JPG"
"coyote",7/21/2018 22:41:49,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","Coyote-072118.JPG"
"coyote",7/29/2018 2:26:28,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","Coyote-072918.JPG"
"coyote",7/21/2018 22:41:48,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000040.JPG"
"coyote",7/21/2018 22:41:50,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000042.JPG"
"coyote",7/29/2018 2:26:29,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000077.JPG"
"coyote",7/29/2018 2:26:29,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000078.JPG"
"coyote",7/6/2018 2:43:17,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","Coyote-070618.JPG"
"coyote",7/6/2018 2:43:15,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK000958.JPG"
"coyote",7/6/2018 2:43:16,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK000959.JPG"
"coyote",8/11/2018 3:41:05,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK000436.JPG"
"coyote",8/11/2018 3:41:05,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK000437.JPG"
"coyote",8/11/2018 3:41:06,"U-ED03",410270.00,3741162.47,"11 S",1,"ST","EK000438.JPG"
"coyote",11/8/2018 8:55:12,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","07130006.MP4.00_00_00_01.Still001.jpg"
"coyote",7/21/2018 4:47:37,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK000028.JPG"
"coyote",8/29/2018 23:05:59,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK000013.JPG"
"coyote",8/29/2018 23:06:00,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK000014.JPG"
"coyote",8/29/2018 23:06:01,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK000015.JPG"
"coyote",6/23/2018 21:24:55,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","06230235.JPG"
"coyote",6/24/2018 22:55:12,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","06240778.JPG"
"coyote",6/26/2018 0:05:11,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","06260418.JPG"
"coyote",7/5/2018 1:37:22,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","07050007.JPG"
"coyote",7/10/2018 20:32:01,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","07100889.JPG"
"coyote",7/12/2018 0:52:29,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","07120079.JPG"
"coyote",7/12/2018 22:32:35,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","07120289.JPG"
"coyote",7/15/2018 2:01:35,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","07150811.JPG"
"coyote",7/22/2018 22:42:30,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","07220718.JPG"
"coyote",7/28/2018 1:17:29,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","07280058.JPG"
"coyote",7/30/2018 22:30:41,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","07300793.JPG"
"coyote",7/31/2018 22:41:29,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","07310031.JPG"
"coyote",8/3/2018 3:36:50,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","08030604.JPG"
"coyote",8/8/2018 21:33:57,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","08080310.JPG"
"coyote",8/9/2018 22:42:58,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","08090355.JPG"
"coyote",8/10/2018 0:56:39,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","08100358.JPG"
"coyote",8/10/2018 1:14:32,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","08100361.JPG"
"coyote",8/10/2018 20:20:44,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","08100562.JPG"
"coyote",8/14/2018 0:52:00,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","08140304.JPG"
"coyote",8/16/2018 9:54:29,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","08160955.JPG"
"coyote",8/16/2018 9:54:29,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","08160955A.JPG"
"coyote",8/16/2018 9:54:30,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","08160956.JPG"
"coyote",8/16/2018 9:54:32,"SU-PW01",427476.33,3739523.52,"11 S",1,"OR","08160957.JPG"
"coyote",6/23/2018 6:56:07,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK009697.JPG"
"coyote",6/23/2018 6:56:08,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK009698.JPG"
"coyote",6/23/2018 6:56:08,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK009699.JPG"
"coyote",6/25/2018 1:32:43,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK009769.JPG"
"coyote",6/25/2018 1:32:44,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK009770.JPG"
"coyote",6/25/2018 1:32:45,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK009771.JPG"
